mq2_now,mq135_now,mq2_delta,mq135_delta,mq2_mean_window,mq135_mean_window,mq2_max_window,mq135_max_window,label
1.04,2.34,0.010000000000000009,-0.15000000000000036,1.014,2.401333333333333,1.05,2.51,CRITICAL
1.02,2.29,0.010000000000000009,-0.10999999999999988,1.0233333333333337,2.3111666666666664,1.05,2.4,CRITICAL
1.07,2.14,0.040000000000000036,-0.17999999999999972,1.0333333333333332,2.2576666666666663,1.08,2.37,CRITICAL
1.03,2.06,0.020000000000000018,-0.22999999999999998,1.0411666666666668,2.1551666666666667,1.08,2.29,CRITICAL
0.97,2.42,-0.09000000000000008,0.29000000000000004,1.0221666666666667,2.1813333333333333,1.07,2.42,CRITICAL
0.97,2.0,-0.06000000000000005,-0.029999999999999805,0.9851666666666665,2.2284999999999995,1.03,2.42,CRITICAL
1.11,2.0,0.14000000000000012,-0.41000000000000014,1.015,2.0376666666666665,1.13,2.41,CRITICAL
1.02,2.08,0.040000000000000036,0.09000000000000008,1.0643333333333336,1.9838333333333331,1.13,2.13,CRITICAL
0.98,2.17,-0.14000000000000012,0.1499999999999999,1.0275,2.0988333333333333,1.12,2.18,CRITICAL
0.95,2.12,-0.07000000000000006,0.03000000000000025,0.9780000000000001,2.143,1.02,2.18,CRITICAL
0.93,2.16,-0.039999999999999925,-0.009999999999999787,0.9491666666666666,2.1673333333333336,0.99,2.24,CRITICAL
0.98,2.23,0.040000000000000036,0.10999999999999988,0.9459999999999998,2.216833333333333,0.98,2.3,CRITICAL
1.0,2.36,0.06999999999999995,0.19999999999999973,0.9661666666666665,2.257,1.0,2.36,CRITICAL
0.95,2.31,0.0,0.06999999999999984,0.9638333333333332,2.3051666666666666,1.0,2.39,CRITICAL
0.92,2.2,-0.039999999999999925,-0.16999999999999993,0.9411666666666666,2.2929999999999997,0.99,2.39,CRITICAL
0.89,2.08,-0.04999999999999993,-0.25,0.9116666666666667,2.2025,0.95,2.34,CRITICAL
0.89,2.09,-0.020000000000000018,-0.10000000000000009,0.8931666666666668,2.13,0.92,2.25,CRITICAL
1.07,1.87,0.19000000000000006,-0.20999999999999996,0.9275,2.0263333333333335,1.07,2.18,CRITICAL
1.05,2.04,0.14,-0.040000000000000036,1.011,1.9283333333333337,1.07,2.08,CRITICAL
1.0,2.12,-0.06000000000000005,0.2400000000000002,1.0314999999999999,2.008,1.07,2.17,CRITICAL
1.03,2.18,0.010000000000000009,0.13000000000000034,1.0128333333333333,2.1348333333333334,1.06,2.18,CRITICAL
1.06,2.45,0.07000000000000006,0.33000000000000007,1.0150000000000001,2.229833333333333,1.06,2.45,CRITICAL
0.98,2.7,-0.050000000000000044,0.54,1.0216666666666667,2.475833333333333,1.1,2.74,CRITICAL
0.97,2.66,-0.10000000000000009,0.18000000000000016,0.9954999999999999,2.6573333333333333,1.1,2.74,CRITICAL
1.01,2.25,0.030000000000000027,-0.4700000000000002,0.9893333333333333,2.558,1.04,2.72,CRITICAL
1.0,2.09,0.020000000000000018,-0.56,1.0078333333333334,2.3123333333333336,1.04,2.65,CRITICAL
1.01,1.98,-0.010000000000000009,-0.25,0.999,2.1725,1.02,2.37,CRITICAL
1.14,1.68,0.1399999999999999,-0.42000000000000015,1.0085000000000002,1.9791666666666667,1.14,2.37,CRITICAL
1.25,1.67,0.26,-0.30000000000000004,1.1326666666666667,1.7106666666666663,1.28,1.97,CRITICAL
1.14,2.09,-0.010000000000000009,0.4099999999999999,1.2116666666666664,1.7481666666666666,1.28,2.09,CRITICAL
1.06,2.13,-0.17999999999999994,0.45999999999999996,1.1368333333333334,1.9985,1.24,2.16,CRITICAL
1.02,1.95,-0.11999999999999988,-0.19000000000000017,1.0730000000000002,2.0815,1.14,2.16,CRITICAL
1.09,1.8,0.020000000000000018,-0.34999999999999987,1.0416666666666667,1.9488333333333334,1.1,2.15,CRITICAL
1.02,1.6,0.0,-0.3599999999999999,1.0433333333333337,1.7796666666666667,1.1,1.98,CRITICAL
1.06,2.59,-0.010000000000000009,1.0399999999999998,1.0745,1.7131666666666667,1.11,2.59,CRITICAL
1.01,2.67,-0.06000000000000005,1.3599999999999999,1.0494999999999999,2.3301666666666674,1.08,2.72,CRITICAL
0.96,2.67,-0.10000000000000009,0.06999999999999984,1.0073333333333332,2.6688333333333327,1.06,2.72,CRITICAL
0.97,2.69,-0.040000000000000036,0.020000000000000018,0.9773333333333333,2.6563333333333334,1.01,2.71,CRITICAL
1.0,2.62,0.030000000000000027,-0.04999999999999982,0.9806666666666666,2.6616666666666666,1.02,2.72,CRITICAL
1.04,2.33,0.07000000000000006,-0.3599999999999999,1.0034999999999998,2.5465000000000004,1.05,2.72,CRITICAL
0.97,2.06,-0.040000000000000036,-0.5499999999999998,1.0158333333333331,2.302,1.05,2.61,CRITICAL
0.99,1.98,-0.050000000000000044,-0.3500000000000001,0.9925,2.0788333333333333,1.05,2.33,CRITICAL
0.98,1.67,-0.010000000000000009,-0.3700000000000001,0.9806666666666665,1.9243333333333335,1.01,2.04,CRITICAL
1.14,1.53,0.1399999999999999,-0.44999999999999996,1.0163333333333333,1.725166666666667,1.15,2.01,CRITICAL
1.16,1.86,0.10999999999999988,0.6400000000000001,1.1795,1.3491666666666664,1.25,1.9,CRITICAL
1.11,1.36,-0.11999999999999988,0.14000000000000012,1.1686666666666665,1.5094999999999998,1.25,1.9,CRITICAL
1.03,1.57,-0.1299999999999999,-0.30000000000000004,1.091,1.4366666666666668,1.16,1.87,CRITICAL
1.0,2.67,-0.09000000000000008,1.3299999999999998,1.047,1.8323333333333331,1.11,2.67,CRITICAL
1.05,2.75,0.010000000000000009,1.07,1.0286666666666666,2.525333333333333,1.06,2.75,CRITICAL
1.04,2.76,0.030000000000000027,0.07999999999999963,1.0235,2.738166666666667,1.06,2.81,CRITICAL
1.02,2.82,-0.040000000000000036,0.07999999999999963,1.024666666666667,2.7793333333333337,1.06,2.83,CRITICAL
0.97,2.8,-0.07000000000000006,0.040000000000000036,1.0130000000000001,2.8145000000000002,1.04,2.87,CRITICAL
1.02,2.63,0.0,-0.20999999999999996,0.9958333333333333,2.789166666666666,1.02,2.87,CRITICAL
0.98,2.47,-0.010000000000000009,-0.3299999999999996,0.9946666666666666,2.6355,1.02,2.82,CRITICAL
0.93,2.36,-0.07999999999999996,-0.27,0.9774999999999999,2.4710000000000005,1.02,2.63,CRITICAL
0.91,2.26,-0.06999999999999995,-0.1900000000000004,0.9398333333333331,2.3593333333333333,0.98,2.45,CRITICAL
0.95,2.2,0.010000000000000009,-0.1599999999999997,0.9163333333333334,2.269999999999999,0.95,2.36,CRITICAL
1.06,2.23,0.15000000000000002,-0.029999999999999805,0.9541666666666667,2.2039999999999997,1.06,2.27,CRITICAL
1.03,2.35,0.06000000000000005,0.16000000000000014,1.0338333333333332,2.290833333333333,1.1,2.45,CRITICAL
1.02,2.72,-0.040000000000000036,0.4500000000000002,1.0470000000000002,2.4983333333333335,1.1,2.72,CRITICAL
0.96,2.65,-0.08000000000000007,0.2999999999999998,1.0053333333333334,2.67,1.04,2.79,CRITICAL
0.94,2.46,-0.07000000000000006,-0.27,0.9731666666666666,2.646333333333333,1.01,2.79,CRITICAL
0.93,2.35,-0.039999999999999925,-0.2799999999999998,0.9448333333333332,2.4765000000000006,0.97,2.63,CRITICAL
2.76,0.92,1.8399999999999999,0.26,1.3576666666666666,0.6801666666666668,2.76,0.92,CRITICAL
2.66,1.67,1.75,1.0099999999999998,2.2856666666666663,1.0838333333333332,2.84,1.67,CRITICAL
2.32,1.61,-0.48,0.6200000000000001,2.626,1.5988333333333336,2.84,1.78,CRITICAL
2.1,1.27,-0.5499999999999998,-0.3999999999999999,2.3388333333333335,1.5686666666666667,2.65,1.78,CRITICAL
2.09,1.18,-0.2200000000000002,-0.40000000000000013,2.1536666666666666,1.3133333333333337,2.31,1.58,CRITICAL
1.94,1.06,-0.16999999999999993,-0.19999999999999996,2.0576666666666665,1.1603333333333332,2.13,1.26,CRITICAL
1.89,1.03,-0.17999999999999994,-0.1399999999999999,1.9608333333333332,1.072833333333333,2.08,1.17,CRITICAL
2.47,1.14,1.2800000000000002,0.32999999999999985,1.393833333333333,0.8391666666666667,2.47,1.14,CRITICAL
2.17,1.08,0.99,0.27,1.9595,0.9989999999999999,2.47,1.2,CRITICAL
2.01,1.05,-0.4500000000000002,-0.10999999999999988,2.183,1.0856666666666668,2.46,1.2,CRITICAL
1.92,0.96,-0.2400000000000002,-0.1100000000000001,2.0208333333333335,1.018,2.16,1.07,CRITICAL
1.74,0.88,-0.26,-0.16000000000000003,1.913,0.9531666666666667,2.03,1.05,CRITICAL
1.98,0.74,0.78,0.0,1.6253333333333335,0.7391666666666665,2.02,0.75,CRITICAL
1.89,0.73,0.1399999999999999,-0.010000000000000009,1.9206666666666665,0.7344999999999999,2.02,0.75,CRITICAL
2.13,0.78,0.16999999999999993,0.050000000000000044,1.917833333333333,0.7406666666666666,2.13,0.78,CRITICAL
2.04,0.91,0.17999999999999994,0.18000000000000005,2.033666666666667,0.8026666666666664,2.21,0.91,CRITICAL
2.03,0.87,-0.1200000000000001,0.09999999999999998,2.059833333333333,0.8746666666666667,2.21,0.92,CRITICAL
2.48,0.92,0.43999999999999995,0.010000000000000009,2.131333333333333,0.8961666666666669,2.48,0.92,CRITICAL
2.3,0.93,0.2599999999999998,0.050000000000000044,2.355666666666667,0.9148333333333333,2.52,0.94,CRITICAL
2.05,0.86,-0.4500000000000002,-0.050000000000000044,2.3060000000000005,0.9116666666666666,2.52,0.94,CRITICAL
1.88,0.82,-0.41999999999999993,-0.10000000000000009,2.0643333333333334,0.8666666666666666,2.3,0.93,CRITICAL
1.8,0.81,-0.24,-0.04999999999999993,1.9018333333333333,0.8261666666666667,2.04,0.86,CRITICAL
1.99,0.92,0.6100000000000001,0.12,1.6514999999999997,0.8641666666666666,2.01,0.95,CRITICAL
2.49,0.88,0.8700000000000001,0.030000000000000027,2.050333333333333,0.9093333333333333,2.49,0.95,CRITICAL
2.4,1.25,0.41999999999999993,0.32999999999999996,2.3628333333333336,0.9910000000000001,2.61,1.25,CRITICAL
2.21,1.17,-0.29000000000000004,0.2899999999999999,2.4078333333333335,1.146166666666667,2.61,1.25,CRITICAL
2.19,1.06,-0.20000000000000018,-0.18999999999999995,2.2503333333333333,1.1675,2.39,1.25,CRITICAL
2.09,1.0,-0.11000000000000032,-0.17999999999999994,2.1725,1.0783333333333331,2.25,1.18,CRITICAL
2.02,0.97,-0.16999999999999993,-0.09000000000000008,2.099833333333333,1.0119999999999998,2.19,1.06,CRITICAL
2.04,0.91,-0.04999999999999982,-0.09999999999999998,2.0468333333333333,0.969,2.12,1.02,CRITICAL
2.07,0.87,0.04999999999999982,-0.09999999999999998,2.048333333333333,0.9126666666666665,2.1,0.97,CRITICAL
1.95,0.85,-0.09999999999999987,-0.06000000000000005,2.0415,0.8726666666666667,2.1,0.91,CRITICAL
1.87,0.83,-0.20999999999999996,-0.050000000000000044,1.9621666666666668,0.8503333333333333,2.08,0.88,CRITICAL
1.15,1.74,-0.13000000000000012,0.52,1.2076666666666669,1.4268333333333334,1.28,1.82,CRITICAL
1.07,1.41,-0.15999999999999992,0.05999999999999983,1.1355,1.5766666666666667,1.23,1.82,CRITICAL
0.91,1.73,-0.029999999999999916,0.85,0.9314999999999998,1.348833333333333,0.96,1.85,CRITICAL
0.9,1.41,-0.039999999999999925,-0.050000000000000044,0.9163333333333331,1.6001666666666667,0.94,1.85,CRITICAL
0.9,1.64,-0.030000000000000027,-0.10000000000000009,0.903,1.7036666666666667,0.93,1.82,CRITICAL
0.93,1.12,0.030000000000000027,-0.5199999999999998,0.9079999999999999,1.5078333333333334,0.94,1.82,CRITICAL
0.93,2.18,0.050000000000000044,1.2000000000000002,0.8993333333333333,1.6763333333333337,0.93,2.18,CRITICAL
0.92,2.28,0.030000000000000027,0.6199999999999999,0.9125,2.1148333333333333,0.94,2.35,CRITICAL
0.89,1.94,-0.040000000000000036,-0.25,0.9091666666666666,2.201333333333333,0.94,2.35,CRITICAL
0.9,1.98,-0.010000000000000009,-0.29000000000000004,0.8971666666666666,2.0206666666666666,0.91,2.27,CRITICAL
1.01,1.9,0.12,-0.030000000000000027,0.9243333333333333,1.9081666666666668,1.01,2.01,CRITICAL
1.06,2.0,0.15000000000000002,0.040000000000000036,0.9925,1.9104999999999999,1.07,2.0,CRITICAL
1.06,2.05,0.050000000000000044,0.1499999999999999,1.052166666666667,1.9546666666666668,1.08,2.05,CRITICAL
0.98,2.35,-0.08000000000000007,0.3500000000000001,1.0443333333333333,2.1026666666666665,1.08,2.35,CRITICAL
0.94,2.3,-0.1200000000000001,0.20999999999999996,0.9896666666666666,2.2798333333333343,1.06,2.36,CRITICAL
0.92,2.09,-0.05999999999999994,-0.26000000000000023,0.9466666666666668,2.2034999999999996,0.98,2.36,CRITICAL
0.9,1.85,-0.04999999999999993,-0.4299999999999997,0.9203333333333332,2.095833333333333,0.95,2.28,CRITICAL
0.9,1.56,-0.020000000000000018,-0.5499999999999998,0.9049999999999999,1.8964999999999999,0.93,2.27,CRITICAL
0.94,1.4,0.029999999999999916,-0.44000000000000017,0.9063333333333332,1.5778333333333336,0.95,1.84,CRITICAL
2.75,1.81,1.81,1.1,1.6773333333333336,1.1381666666666668,2.76,1.83,CRITICAL
2.38,1.66,1.0,0.7899999999999999,2.4776666666666665,1.6593333333333333,2.77,1.83,CRITICAL
2.25,1.57,-0.52,-0.24,2.433,1.7089999999999996,2.77,1.81,CRITICAL
2.13,1.35,-0.25,-0.31999999999999984,2.2486666666666664,1.558,2.38,1.7,CRITICAL
2.04,1.25,-0.20999999999999996,-0.30000000000000004,2.132833333333333,1.3758333333333335,2.25,1.55,CRITICAL
1.99,1.17,-0.13000000000000012,-0.17000000000000015,2.0516666666666663,1.2538333333333336,2.13,1.34,CRITICAL
1.88,1.1,-0.16000000000000014,-0.1499999999999999,1.967,1.1711666666666667,2.05,1.25,CRITICAL
2.84,1.5,0.8599999999999999,0.33000000000000007,2.1745,1.1801666666666668,2.84,1.5,CRITICAL
2.94,1.6,1.0799999999999998,0.5,2.6688333333333327,1.4140000000000001,2.97,1.67,CRITICAL
2.91,1.58,0.10000000000000009,0.07000000000000006,2.9159999999999995,1.6271666666666664,2.97,1.7,CRITICAL
2.74,1.73,-0.20999999999999996,0.11999999999999988,2.8745,1.6350000000000005,2.97,1.76,CRITICAL
2.59,1.49,-0.27,-0.08000000000000007,2.74,1.6153333333333333,2.89,1.76,CRITICAL
2.51,1.29,-0.2100000000000004,-0.4099999999999999,2.6021666666666667,1.4996666666666667,2.72,1.7,CRITICAL
2.5,1.25,-0.08999999999999986,-0.21999999999999997,2.5175,1.3166666666666667,2.59,1.47,CRITICAL
2.47,1.26,-0.020000000000000018,-0.030000000000000027,2.4868333333333337,1.2345000000000002,2.51,1.29,CRITICAL
2.39,1.17,-0.06999999999999984,-0.07000000000000006,2.453833333333333,1.2251666666666667,2.51,1.28,CRITICAL
2.37,1.12,-0.10000000000000009,-0.1499999999999999,2.395833333333334,1.1841666666666664,2.47,1.28,CRITICAL
2.34,1.12,-0.07000000000000028,-0.04999999999999982,2.3531666666666666,1.1456666666666668,2.41,1.18,CRITICAL
2.28,1.07,-0.0900000000000003,-0.06999999999999984,2.3271666666666664,1.124833333333333,2.38,1.18,CRITICAL
2.28,1.04,-0.06000000000000005,-0.08000000000000007,2.2790000000000004,1.0755000000000003,2.35,1.12,CRITICAL
2.44,1.02,0.18000000000000016,-0.050000000000000044,2.266166666666666,1.0386666666666668,2.44,1.07,CRITICAL
2.41,1.01,0.15000000000000036,-0.020000000000000018,2.3745,1.0281666666666667,2.52,1.05,CRITICAL
2.24,0.99,-0.20999999999999996,-0.030000000000000027,2.382333333333334,1.0156666666666667,2.52,1.05,CRITICAL
2.2,1.03,-0.18999999999999995,0.010000000000000009,2.262333333333333,1.0080000000000002,2.39,1.04,CRITICAL
2.13,1.01,-0.11000000000000032,0.010000000000000009,2.192333333333333,1.0188333333333335,2.24,1.04,CRITICAL
2.05,0.99,-0.15000000000000036,-0.040000000000000036,2.130333333333333,1.0108333333333335,2.2,1.03,CRITICAL
2.03,0.98,-0.10000000000000009,-0.030000000000000027,2.065833333333333,0.9906666666666665,2.13,1.01,CRITICAL
1.97,0.97,-0.07999999999999985,-0.010000000000000009,2.018333333333333,0.9788333333333334,2.05,0.99,CRITICAL
1.93,1.01,-0.09999999999999987,0.020000000000000018,1.9708333333333337,0.9919999999999999,2.04,1.03,CRITICAL
2.76,1.18,1.13,0.2799999999999999,1.7355000000000003,0.9628333333333333,2.76,1.18,CRITICAL
2.67,1.32,1.0599999999999998,0.39,2.319,1.177,2.86,1.41,CRITICAL
