timestamp,mq2,mq135
81.339,2.090,1.310
81.466,2.080,1.300
81.582,2.070,1.290
81.692,2.090,1.300
81.799,2.080,1.280
81.924,2.070,1.270
82.031,2.080,1.280
82.147,2.060,1.270
82.269,2.060,1.260
82.361,2.050,1.260
82.469,2.050,1.260
82.586,2.050,1.260
82.704,2.040,1.250
82.788,2.040,1.250
82.897,2.040,1.240
82.992,2.040,1.240
83.105,2.050,1.240
83.212,2.050,1.240
83.380,2.040,1.230
83.466,2.020,1.230
83.573,2.020,1.230
83.682,2.020,1.220
83.796,2.030,1.220
83.900,2.020,1.220
84.075,2.020,1.220
84.117,2.030,1.220
84.226,2.010,1.220
84.343,2.030,1.220
84.445,2.020,1.210
84.550,2.010,1.200
84.658,2.010,1.190
84.808,2.000,1.200
84.881,2.000,1.200
84.992,2.000,1.200
85.127,2.000,1.180
85.253,1.990,1.180
85.345,2.000,1.180
85.439,2.000,1.180
85.545,1.990,1.180
85.633,2.000,1.180
85.755,2.000,1.170
85.860,2.000,1.180
85.935,1.990,1.170
86.051,1.980,1.170
86.145,1.980,1.170
86.285,1.970,1.160
86.351,1.960,1.160
86.515,1.960,1.160
86.595,1.960,1.160
86.684,1.950,1.160
86.797,1.940,1.150
86.916,1.940,1.150
87.019,1.930,1.140
87.137,1.930,1.140
87.251,1.920,1.140
87.347,1.920,1.130
87.445,1.920,1.140
87.545,1.920,1.130
87.644,1.920,1.140
87.750,1.910,1.120
87.874,1.910,1.130
87.943,1.900,1.120
88.039,1.900,1.130
88.142,1.910,1.120
88.258,1.890,1.120
88.345,1.890,1.120
88.496,1.880,1.120
88.584,1.880,1.110
88.704,1.880,1.110
88.800,1.880,1.120
88.921,1.870,1.110
89.010,1.870,1.100
89.122,1.880,1.100
89.251,1.860,1.100
89.347,1.870,1.110
89.443,1.870,1.100
89.536,1.860,1.090
89.635,1.880,1.100
89.733,1.880,1.090
89.823,1.960,1.090
89.977,2.080,1.090
90.084,2.160,1.090
90.192,2.230,1.090
90.344,2.330,1.090
90.405,2.400,1.110
90.513,2.460,1.120
90.620,2.500,1.140
90.722,2.540,1.150
90.826,2.590,1.170
90.936,2.620,1.200
91.067,2.650,1.220
91.140,2.670,1.240
91.281,2.690,1.270
91.417,2.740,1.310
91.515,2.750,1.330
91.644,2.750,1.360
91.725,2.780,1.390
91.834,2.780,1.420
91.938,2.780,1.430
92.076,2.790,1.440
92.194,2.810,1.470
92.297,2.800,1.470
92.407,2.840,1.500
92.530,2.810,1.510
92.595,2.830,1.530
92.706,2.840,1.540
92.816,2.820,1.550
92.960,2.850,1.590
93.035,2.850,1.620
93.140,2.840,1.620
93.266,2.880,1.630
93.376,2.900,1.650
93.482,2.900,1.650
93.618,2.910,1.670
93.706,2.910,1.670
93.842,2.900,1.670
93.955,2.920,1.660
94.071,2.890,1.650
94.174,2.930,1.640
94.270,2.940,1.640
94.403,2.950,1.630
94.501,2.940,1.630
94.617,2.950,1.610
94.697,2.930,1.590
94.858,2.940,1.570
94.931,2.960,1.570
95.041,2.930,1.550
95.156,2.950,1.560
95.260,2.940,1.550
95.371,2.950,1.560
95.541,2.940,1.560
95.590,2.970,1.590
95.699,2.940,1.600
95.825,2.950,1.610
95.944,2.950,1.640
96.057,2.930,1.660
96.160,2.940,1.680
96.269,2.970,1.700
96.375,2.930,1.700
96.489,2.930,1.690
96.593,2.930,1.700
96.689,2.920,1.700
96.819,2.930,1.700
96.939,2.950,1.700
97.044,2.930,1.680
97.119,2.940,1.680
97.226,2.930,1.670
97.380,2.920,1.680
97.463,2.920,1.670
97.575,2.940,1.670
97.692,2.920,1.660
97.808,2.920,1.640
97.918,2.930,1.660
98.023,2.900,1.630
98.141,2.900,1.630
98.259,2.910,1.620
98.377,2.900,1.610
98.465,2.900,1.610
98.582,2.910,1.610
98.700,2.920,1.600
98.815,2.910,1.600
98.922,2.910,1.590
99.001,2.910,1.580
99.151,2.860,1.570
99.226,2.890,1.560
99.338,2.890,1.550
99.446,2.880,1.550
99.589,2.890,1.550
99.667,2.880,1.560
99.806,2.860,1.550
99.899,2.880,1.560
100.023,2.870,1.570
100.131,2.840,1.560
100.264,2.860,1.570
100.374,2.850,1.570
100.481,2.840,1.570
100.594,2.830,1.560
100.693,2.840,1.550
100.784,2.830,1.550
100.917,2.820,1.540
101.008,2.800,1.550
101.130,2.800,1.570
101.232,2.820,1.620
101.334,2.820,1.670
101.436,2.780,1.690
101.576,2.780,1.720
101.690,2.790,1.740
101.772,2.750,1.740
101.906,2.760,1.750
102.007,2.750,1.750
102.133,2.760,1.760
102.233,2.760,1.750
102.343,2.740,1.730
102.466,2.720,1.700
102.556,2.710,1.700
102.666,2.700,1.680
102.775,2.700,1.670
102.907,2.710,1.680
103.013,2.690,1.680
103.141,2.700,1.690
103.203,2.690,1.690
103.321,2.680,1.670
103.428,2.680,1.670
103.567,2.680,1.670
103.677,2.660,1.640
103.788,2.680,1.640
103.925,2.670,1.630
104.017,2.650,1.610
104.125,2.670,1.610
104.226,2.650,1.610
104.335,2.640,1.610
104.460,2.620,1.600
104.568,2.640,1.590
104.676,2.630,1.590
104.777,2.620,1.560
104.884,2.630,1.570
105.021,2.630,1.560
105.110,2.630,1.540
105.219,2.610,1.530
105.301,2.600,1.520
105.422,2.610,1.510
105.526,2.590,1.480
105.641,2.590,1.490
105.758,2.590,1.470
105.896,2.590,1.470
106.001,2.590,1.460
106.146,2.590,1.470
106.228,2.560,1.450
106.342,2.570,1.460
106.457,2.570,1.450
106.570,2.560,1.450
106.673,2.570,1.430
106.777,2.580,1.440
106.876,2.570,1.430
107.022,2.570,1.410
107.106,2.560,1.410
107.212,2.540,1.390
107.310,2.560,1.390
107.432,2.540,1.380
107.545,2.540,1.380
107.623,2.540,1.370
107.746,2.540,1.360
107.876,2.520,1.350
107.981,2.530,1.350
108.093,2.510,1.330
108.206,2.540,1.330
108.319,2.530,1.320
108.431,2.520,1.320
108.535,2.500,1.310
108.671,2.510,1.310
108.778,2.520,1.300
108.881,2.530,1.310
108.992,2.510,1.290
109.083,2.490,1.290
109.192,2.500,1.280
109.297,2.500,1.280
109.402,2.500,1.260
109.523,2.500,1.270
109.638,2.490,1.270
109.750,2.490,1.270
109.858,2.490,1.260
109.980,2.490,1.260
110.089,2.490,1.230
110.222,2.480,1.250
