timestamp,mq2,mq135
66.617,0.960,1.270
66.742,0.970,1.260
66.860,0.960,1.280
66.952,0.970,1.310
67.091,0.960,1.370
67.148,0.980,1.420
67.262,0.970,1.490
67.363,0.980,1.540
67.463,0.990,1.600
67.559,0.990,1.670
67.658,0.970,1.730
67.748,0.970,1.780
67.839,0.980,1.850
67.961,0.980,1.890
68.049,0.980,1.950
68.170,0.980,2.000
68.313,0.970,2.060
68.428,0.970,2.100
68.510,0.960,2.110
68.630,0.970,2.120
68.747,0.960,2.120
68.856,0.960,2.120
68.978,0.960,2.100
69.091,0.960,2.100
69.217,0.950,2.130
69.324,0.950,2.120
69.453,0.950,2.100
69.560,0.950,2.090
69.669,0.950,2.050
69.824,0.940,2.030
69.931,0.950,1.980
70.022,0.950,1.960
70.142,0.940,1.930
70.262,0.940,1.910
70.377,0.940,1.870
70.466,0.930,1.830
70.588,0.940,1.820
70.707,0.930,1.790
70.823,0.920,1.770
70.953,0.930,1.750
71.036,0.930,1.720
71.133,0.920,1.700
71.226,0.920,1.700
71.311,0.910,1.670
71.427,0.920,1.660
71.521,0.920,1.640
71.613,0.920,1.630
71.705,0.930,1.600
71.825,0.920,1.590
71.917,0.910,1.580
72.039,0.910,1.570
72.134,0.910,1.550
72.252,0.910,1.530
72.357,0.900,1.530
72.472,0.900,1.520
72.591,0.900,1.510
72.683,0.920,1.510
72.799,0.910,1.490
72.922,0.910,1.480
73.018,0.900,1.490
73.105,0.900,1.510
73.225,0.910,1.510
73.326,0.900,1.540
73.420,0.900,1.560
73.529,0.890,1.570
73.620,0.910,1.570
73.717,0.900,1.580
73.811,0.900,1.570
73.909,0.900,1.570
74.029,0.890,1.580
74.142,0.890,1.590
74.232,0.900,1.600
74.358,0.920,1.620
74.476,0.910,1.640
74.565,0.900,1.660
74.686,0.910,1.710
74.804,0.900,1.730
74.919,0.900,1.780
75.008,0.900,1.800
75.122,0.900,1.790
75.216,0.900,1.800
75.304,0.910,1.780
75.398,0.900,1.760
75.516,0.900,1.750
75.610,0.900,1.750
